Time,City,District,Longitude,Latitude,Geohash
109年03月10日 17時22分00秒,雲林縣,元長鄉,120.310994,23.630367,wsjw3tzbc7em
109年06月01日 16時06分00秒,雲林縣,元長鄉,120.374668,23.644045,wsjwe0q0t16n
109年08月31日 12時09分10秒,雲林縣,元長鄉,120.309599,23.620666,wsjw3snb2g71
109年03月04日 20時30分22秒,雲林縣,北港鎮,120.300584,23.581262,wsjw1sb4ycc5
109年03月10日 19時37分11秒,雲林縣,北港鎮,120.299351,23.572635,wsjw17r2d19t
109年04月28日 13時35分32秒,雲林縣,北港鎮,120.303832,23.599180,wsjw384e4qnb
109年05月18日 07時51分10秒,雲林縣,北港鎮,120.300363,23.587549,wsjw1tbp3tu4
109年08月03日 17時19分00秒,雲林縣,北港鎮,120.276527,23.601106,wsjw2bqwqjnc
109年09月20日 03時24分00秒,雲林縣,北港鎮,120.276186,23.579772,wsjw0uw6nk0d
109年10月13日 08時27分35秒,雲林縣,北港鎮,120.322444,23.582483,wsjw4j01ujmn
109年11月06日 13時12分35秒,雲林縣,北港鎮,120.308517,23.591608,wsjw1wtzpdkr
109年08月01日 22時29分57秒,雲林縣,口湖鄉,120.163914,23.627719,wsjqqmk9qnh3
109年08月16日 23時08分53秒,雲林縣,口湖鄉,120.150282,23.580983,wsjqnhfc0mzd
109年10月18日 14時40分55秒,雲林縣,口湖鄉,120.169082,23.536337,wsjmys8mne4p
109年03月15日 06時20分47秒,雲林縣,古坑鄉,120.551511,23.629098,wsjwrjwcmz1e
109年11月20日 19時45分16秒,雲林縣,古坑鄉,120.549025,23.597466,wsjwppv15ykp
109年11月30日 22時03分00秒,雲林縣,古坑鄉,120.573250,23.605563,wsjwr9qb27gs
109年01月22日 14時25分00秒,雲林縣,四湖鄉,120.193402,23.657818,wsjqx4f0v2bm
109年03月05日 12時15分37秒,雲林縣,四湖鄉,120.204288,23.650810,wsjqx36pfyt9
109年10月01日 08時43分00秒,雲林縣,四湖鄉,120.268219,23.651726,wsjw8c8tk97c
109年11月09日 10時40分00秒,雲林縣,四湖鄉,120.270537,23.654462,wsjw8f4m4xk6
109年02月27日 12時58分00秒,雲林縣,土庫鎮,120.374530,23.706407,wsjwg5w5cfe4
109年03月07日 16時46分00秒,雲林縣,土庫鎮,120.379305,23.667094,wsjwek3wc45d
109年03月22日 09時15分00秒,雲林縣,土庫鎮,120.379424,23.733531,wsjx5299gfu7
109年06月23日 07時10分00秒,雲林縣,土庫鎮,120.347312,23.743896,wsjx4d6npx5b
109年08月03日 11時53分00秒,雲林縣,土庫鎮,120.348693,23.715798,wsjwft74xc1t
109年09月18日 07時53分00秒,雲林縣,土庫鎮,120.384437,23.692854,wsjwg3jkbsn7
109年12月07日 14時00分00秒,雲林縣,土庫鎮,120.373169,23.690178,wsjwg0tj61k2
109年02月20日 17時25分00秒,雲林縣,大埤鄉,120.452875,23.656760,wsjwsfx4e7tq
109年05月04日 20時30分21秒,雲林縣,大埤鄉,120.408326,23.640085,wsjw7zw9mr5r
109年12月09日 10時27分00秒,雲林縣,大埤鄉,120.470322,23.642991,wsjwt25f3uyy
109年01月15日 07時11分00秒,雲林縣,崙背鄉,120.368451,23.756927,wsjx5hcdhhnm
109年12月19日 16時54分23秒,雲林縣,崙背鄉,120.334548,23.775032,wsjx620gw5nq
109年12月23日 01時35分00秒,雲林縣,崙背鄉,120.338078,23.767033,wsjx4qet02nd
109年01月02日 09時00分00秒,雲林縣,斗六市,120.541703,23.710441,wsjwyurg3683
109年04月08日 13時25分00秒,雲林縣,斗六市,120.559855,23.747103,wsjxp7j0bhz7
109年04月21日 07時53分52秒,雲林縣,斗六市,120.566245,23.710749,wsjwzs3tj5up
109年04月21日 08時55分00秒,雲林縣,斗六市,120.535083,23.698677,wsjwyf4yz184
109年05月10日 21時16分00秒,雲林縣,斗六市,120.606891,23.724521,wsjybqzm2720
109年05月24日 13時36分00秒,雲林縣,斗六市,120.566005,23.728928,wsjwzx9rp8c3
109年07月01日 14時00分00秒,雲林縣,斗六市,120.548136,23.686596,wsjwz0h2rjt0
109年08月06日 22時10分00秒,雲林縣,斗六市,120.594499,23.688259,wsjyb0q4p7xc
109年09月26日 19時47分00秒,雲林縣,斗六市,120.562592,23.727544,wsjwzrrnbnb3
109年11月22日 09時01分00秒,雲林縣,斗六市,120.579219,23.727880,wsjwzze0gmqm
109年12月15日 05時56分00秒,雲林縣,斗六市,120.529376,23.705522,wsjwyeqydj8d
109年12月26日 01時38分00秒,雲林縣,斗六市,120.535523,23.730069,wsjwyzgm9m2p
109年04月15日 08時15分20秒,雲林縣,斗南鎮,120.487720,23.684656,wsjwtz8mp7gs
109年05月28日 19時10分00秒,雲林縣,斗南鎮,120.489160,23.652138,wsjwtc9x8yj6
109年07月16日 08時05分00秒,雲林縣,斗南鎮,120.484336,23.649572,wsjwt9q08xb2
109年08月09日 05時05分56秒,雲林縣,斗南鎮,120.477197,23.674317,wsjwttbbfht1
109年08月29日 15時42分00秒,雲林縣,斗南鎮,120.481560,23.675772,wsjwtw5crgf3
109年11月04日 11時13分00秒,雲林縣,斗南鎮,120.488252,23.639490,wsjwmz2y5b26
109年11月24日 04時36分40秒,雲林縣,斗南鎮,120.461259,23.675850,wsjwtnj1yf2f
109年02月27日 18時20分56秒,雲林縣,東勢鄉,120.254504,23.698552,wsjwb6nwj433
109年07月02日 05時50分00秒,雲林縣,林內鄉,120.628292,23.775443,wsjz2bnvfzvc
109年11月10日 15時55分15秒,雲林縣,林內鄉,120.611084,23.753525,wsjz0s4q3cyx
109年12月24日 18時37分45秒,雲林縣,林內鄉,120.596426,23.750826,wsjz05xws6ug
109年03月19日 22時59分29秒,雲林縣,水林鄉,120.285238,23.567152,wsjw14m095w1
109年05月27日 17時10分39秒,雲林縣,臺西鄉,120.221908,23.757362,wsjrpsyutmrb
109年07月04日 05時59分00秒,雲林縣,臺西鄉,120.214236,23.719064,wsjqztcmddp2
109年09月17日 20時18分20秒,雲林縣,臺西鄉,120.222863,23.691094,wsjqz8zdeu00
109年10月16日 08時21分50秒,雲林縣,臺西鄉,120.217182,23.678468,wsjqxwe3p67g
109年01月12日 19時32分00秒,雲林縣,莿桐鄉,120.487838,23.777501,wsjxmb89fp7w
109年01月17日 06時15分00秒,雲林縣,莿桐鄉,120.568867,23.767712,wsjxpwg8fnxk
109年06月26日 10時43分00秒,雲林縣,莿桐鄉,120.530788,23.765427,wsjxnwrgdutw
109年07月06日 13時35分00秒,雲林縣,莿桐鄉,120.507432,23.761533,wsjxnjwufwy1
109年08月04日 16時28分00秒,雲林縣,莿桐鄉,120.533077,23.776198,wsjxqb3d2k83
109年12月09日 02時50分00秒,雲林縣,莿桐鄉,120.506573,23.754793,wsjxnhqjwwme
109年01月17日 00時39分00秒,雲林縣,虎尾鎮,120.404245,23.726492,wsjwgz78y68m
109年01月17日 08時38分00秒,雲林縣,虎尾鎮,120.423694,23.699277,wsjwu63f73qm
